Country,Film,Box Office,Week,Link clicks,Total impressions,Total reach,Organic impressions,Organic reach,Page engaged users,Page consumptions,Negative feedback from users,Total video views,Total autoplayed views,Total organic views,Video repeats,Organic 30 sec views,Unique video views,Total 30 sec views,Autoplayed 30 sec views,Total impressions of posts,Total reach of posts,Organic impressions of posts,Organic reach of posts,Paid impressions,Paid reach,Total promoted views,Paid 30 sec views,Paid impressions of posts,Paid reach of posts
6,9,5065660,7,13140,5038926,2265600,940557,485683,84964,89460,214,230622,212891,230622,28348,46965,202274,46965,39344,5027632,2265600,931491,483946,3160515,1479181,0,0,3160515,1479181
6,9,5065660,6,16380,4941538,2170221,724325,291478,66391,60942,160,113018,104533,113018,14006,18306,99012,18306,14740,4932306,2170221,717004,289353,3454657,1603437,0,0,3454657,1603437
6,9,5065660,6,21048,5541756,2417089,809137,323777,80964,84147,207,182814,168891,182814,29846,30750,152968,30750,26054,5531183,2417089,800519,321560,3902570,1839657,0,0,3902570,1839657
6,9,5065660,6,24441,6287837,2675212,847617,374801,91752,94371,220,199268,184188,199268,31186,36854,168082,36854,31774,6276050,2675212,837879,373110,4510617,2069479,0,0,4510617,2069479
6,9,5065660,6,32651,7951394,3238229,735812,320544,105112,104564,231,183265,169061,183264,23235,36527,160030,36528,31629,7937977,3238229,724699,317824,6115812,2644087,1,1,6115812,2644087
6,9,5065660,6,38175,9493674,3525194,762839,331212,134535,137809,305,257171,236330,257170,32486,51182,224685,51183,44076,9476390,3525194,748409,328013,7205939,2833675,1,1,7205939,2833675
6,9,5065660,6,36454,9914270,3664925,1135145,423421,169543,201065,404,471348,433051,471346,92522,96975,378826,96976,83672,9889831,3664925,1113951,420150,6732238,2770738,2,1,6732238,2770738
6,9,5065660,6,34371,10065511,3794733,1351068,540453,183645,232310,467,586579,539468,586577,131071,122859,455508,122860,106318,10037235,3794733,1326318,536991,6259213,2731176,2,1,6259213,2731176
6,9,5065660,5,29544,9334325,3680265,1208218,538553,183114,232907,468,620280,571124,620278,138579,129024,481701,129025,111884,9306016,3680265,1183449,535277,5598014,2635991,2,1,5598014,2635991
6,9,5065660,5,23480,7979191,3474994,896450,500306,155478,198224,387,543131,500407,543129,103638,112939,439493,112940,97631,7953242,3474994,873885,497733,4846853,2544824,2,1,4846853,2544824
6,9,5065660,5,18667,6612197,3223099,690901,420072,142494,182008,358,513397,472741,513393,93917,106585,419480,106588,91877,6587474,3223099,669431,413674,3840465,2380029,4,3,3840465,2380029
6,9,5065660,5,8255,4162541,2425577,645630,416863,121309,164291,314,508657,468450,508654,96004,105539,412653,105541,91016,4140093,2425577,626082,411052,1666547,1488388,3,2,1666547,1488388
6,9,5065660,5,434,3042929,1553098,1067990,596555,135176,182023,258,606506,567088,606502,114431,139263,492075,139266,122084,3021701,1553098,1050547,590638,5601,5675,4,3,5601,5675
6,9,5065660,5,303,10016458,4996521,1755760,1069547,312865,344471,342,2086783,2017255,1056781,389574,241779,1697209,517813,470823,9983847,4994506,1732588,1066484,3695861,2854275,1030002,276034,3695861,2854275
6,9,5065660,5,275,15424985,6346140,2108875,1343926,426876,452125,405,3186888,3094925,1338188,796194,300886,2390694,777005,709346,15361354,6346140,2080973,1343307,7135519,3755192,1848700,476119,7135519,3755192
6,9,5065660,4,219,19985702,7188664,2514875,1461918,491538,532910,487,4099049,3985684,1506283,1226308,336170,2872741,973514,888160,19856400,7139455,2479083,1449980,10407302,4307747,2592766,637344,10407302,4307747
6,9,5065660,4,244,23582004,7637472,2737817,1551768,547454,593479,560,4810675,4680267,1636970,1563644,362136,3247031,1118724,1019518,23380607,7616337,2696046,1536333,13084582,4643109,3173705,756588,13084582,4643109
6,9,5065660,4,275,26847125,7990914,2822249,1599716,589318,640550,604,5481057,5334802,1732394,1965387,381391,3515670,1251161,1139644,26579934,7963938,2774968,1584939,15780797,4901540,3748663,869770,15780797,4901540
6,9,5065660,4,299,29986904,8236100,2883260,1650312,624192,686291,645,6118985,5958518,1833926,2390520,400392,3728465,1369643,1247300,29646569,8207446,2830565,1633080,18357849,5074826,4285059,969251,18357849,5074826
6,9,5065660,4,302,30154380,8295249,2812296,1598733,604497,662984,681,6054221,5894650,1766692,2373882,383741,3680339,1353510,1232260,29790782,8266355,2758151,1587832,18865067,5241783,4287529,969769,18865067,5241783
6,9,5065660,4,1436,26254480,8025055,2067427,1137015,467848,482883,541,4834048,4709619,1172930,1758750,252693,3075298,1019629,925305,25879335,7988981,2020023,1119448,17784206,5367397,3661118,766936,17784206,5367397
6,9,5065660,4,1749,23473556,7403477,2025370,886393,389198,393704,464,4164399,4058356,932222,1438916,197544,2725483,835992,755946,23096921,7358529,1982054,875093,16355523,5388134,3232177,638448,16355523,5388134
6,9,5065660,3,1843,22324799,7333437,2070441,1076360,355001,352022,407,3983288,3886060,875738,1318093,181283,2665195,767523,695172,21975187,7280361,2031054,1065944,15653518,5296957,3107550,586240,15653518,5296957
6,9,5065660,3,1846,21996838,7439030,2494992,1315331,327519,324734,369,3875058,3784263,830744,1243884,170580,2631174,724685,658538,21686673,7383319,2457780,1309559,15281876,5243695,3044314,554105,15281876,5243695
6,9,5065660,3,1847,21382926,7211329,2500197,1253094,306690,303326,345,3755309,3670864,788517,1239209,161047,2516100,682333,621450,21105210,7155862,2465086,1248295,14915164,5107365,2966792,521286,14915164,5107365
6,9,5065660,3,4469,21738263,7049049,2717528,1258436,301510,295168,358,3793665,3711770,759945,1275098,154638,2518567,668997,610733,21490330,7005935,2683356,1254231,15217632,5033149,3033720,514359,15217632,5033149
6,9,5065660,3,5110,23508025,7209328,2619276,1200029,308615,292448,347,4194029,4108072,710048,1527843,131708,2666186,711092,650308,23253530,7168384,2584826,1196204,17085732,5226546,3483981,579384,17085732,5226546
6,9,5065660,3,4087,23254950,7057404,2857196,1244536,329193,338139,406,4397879,4300984,924112,1616061,203420,2781818,766263,697209,22998805,6999570,2823978,1238129,16583179,5291931,3473767,562843,16583179,5291931
6,9,5065660,3,3759,24598294,7306643,3131436,1272939,386218,413966,501,4632741,4520175,1166548,1699233,299474,2933508,845242,764340,24337259,7248380,3097211,1264492,16677280,5275229,3466193,545768,16677280,5275229
6,9,5065660,2,3672,25116694,7394919,3543488,1147297,421134,476249,535,4575154,4452895,1330041,1627892,373435,2947262,866208,778188,24855531,7325891,3508900,1140955,16267980,5289530,3245113,492773,16267980,5289530
6,9,5065660,2,5983,24900264,7258388,3301671,834284,429193,493795,565,4468122,4344576,1343215,1602181,387050,2865941,849312,759956,24634504,7208617,3266627,825333,16143382,5378715,3124907,462262,16143382,5378715
6,9,5065660,2,6117,24730440,7251416,3348499,862432,428620,494996,577,4359592,4236894,1343033,1578439,390662,2781153,826521,737701,24465056,7204228,3313370,854535,15910324,5358897,3016559,435859,15910324,5358897
6,9,5065660,2,3971,24483921,7262029,3418493,854942,415453,488663,568,4185952,4065629,1328681,1492690,389362,2693262,793763,706633,24224339,7204735,3383360,847652,15526057,5300194,2857271,404401,15526057,5300194
6,9,5065660,2,5119,25131762,7416194,3842878,896132,435012,526755,630,4201592,4074793,1445116,1493793,428590,2707799,814584,722592,24874231,7334669,3806501,887108,15350597,5180479,2756476,385994,15350597,5180479
6,9,5065660,2,6672,24995532,7415154,3727669,921989,426379,488470,606,4089591,3973050,1299705,1468342,376769,2621249,762824,678571,24735528,7329040,3691320,914595,15708210,5161621,2789886,386055,15708210,5161621
6,9,5065660,2,10540,22474061,7025146,3327748,802084,356178,396286,542,3602186,3506592,985531,1151068,271169,2451118,637269,569030,22226686,6938562,3293596,792964,14822409,5130078,2616655,366100,14822409,5130078
6,9,5065660,1,20046,20792879,6550650,3095176,671897,327326,359107,606,3306505,3217260,855715,1022150,223263,2284355,592026,528285,20565898,6478056,3061409,661929,13768050,4998305,2450790,368763,13768050,4998305
6,9,5065660,1,33235,22354505,6512933,4159539,687209,398975,839436,841,3379475,3286324,923456,1067691,240092,2311784,660871,594361,22065283,6447455,4122454,677053,13506681,4803053,2456019,420779,13506681,4803053
6,9,5065660,1,48523,23221586,6551595,4550726,709825,422434,928485,963,3423896,3329714,970827,1131474,252330,2292422,720943,653771,22902195,6500125,4511768,697566,13417963,4694365,2453069,468613,13417963,4694365
6,9,5065660,1,62653,23982205,6463708,4814626,750328,451561,984326,1051,3586451,3484486,1131781,1217113,293366,2369338,810217,737090,23659410,6427334,4773853,740028,13328058,4474026,2454670,516851,13328058,4474026
6,9,5065660,1,66089,23524847,6163866,4793175,796217,459961,982422,1057,3606918,3507514,1158808,1231926,290332,2374992,849661,778570,23206250,6099267,4751601,784727,12797930,4192344,2448110,559329,12797930,4192344
6,9,5065660,1,69970,24472060,6102179,5729542,785819,478628,1045113,1197,3716571,3600931,1230256,1374726,302603,2341845,920964,842699,24161547,6054451,5684930,775159,12409557,4001227,2486315,618361,12409557,4001227
6,9,5065660,1,71475,30997587,7530178,8128936,1440812,674009,1428411,1897,4962792,4753904,2204580,2054619,552227,2908173,1253157,1125353,30628546,7447262,8046786,1423363,13385524,4022394,2758212,700930,13385524,4022394
6,9,5065660,0,67782,34898683,7985800,10109183,1978110,727277,1864669,2184,5586258,5360069,2607462,2437706,624263,3148552,1375714,1239386,34466350,7897326,10016417,1953809,14412750,4125006,2978796,751451,14412750,4125006
6,9,5065660,0,57321,34156911,8109214,10456660,2142854,703458,1572934,2130,5526723,5294567,2742407,2377884,650843,3148839,1341574,1202779,33766928,8035394,10359935,2126710,13457053,4097867,2784316,690731,13457053,4097867
6,9,5065660,0,48563,35119999,7998968,11479711,2295031,728794,1642592,2250,5799324,5542814,3099209,2657518,798945,3141806,1455586,1300332,34736358,7937770,11374415,2276731,12715053,3896257,2700115,656641,12715053,3896257
6,9,5065660,0,40238,35183455,7987729,12183621,2308788,725183,1682618,2381,5762000,5496997,3182999,2666887,835766,3095113,1450155,1290545,34777829,7928763,12071191,2291753,11755344,3772483,2579001,614389,11755344,3772483
6,9,5065660,0,39717,35117098,8277085,12300971,2301235,722340,1675492,2418,5606705,5342411,3103869,2591109,821418,3015596,1414681,1255767,34705816,8221625,12187037,2283942,11710712,4121107,2502836,593263,11710712,4121107
6,9,5065660,0,36603,33475449,8246805,12061755,2188835,686906,1608860,2328,5211446,4965873,3064872,2346063,816685,2865383,1319699,1170445,33072944,8170218,11951391,2173184,10881564,4370222,2146574,503014,10881564,4370222
6,9,5065660,0,34147,28109107,6974186,10017303,1632372,516486,1241242,1653,4180355,4022528,2147690,1760196,581370,2420159,1081025,977727,27773845,6870871,9941331,1620863,10679991,4438704,2032665,499655,10679991,4438704
6,8,6125271,16,45,1997798,979422,695868,298410,64517,79208,156,327443,302888,235714,68656,71566,258787,109656,90585,1951620,960807,686670,297021,332180,216170,91729,38090,332180,216170
6,8,6125271,16,38,2606510,1109745,1014841,476616,72924,90643,159,416741,384759,266382,111362,86752,305379,150149,125427,2583814,1107215,1005748,475536,598612,260656,150359,63397,598612,260656
6,8,6125271,16,46,3114367,1252090,1141513,565280,81059,100818,159,491268,454342,287200,149035,95986,342233,182443,153936,3095131,1250636,1132068,563762,862502,291423,204068,86457,862502,291423
6,8,6125271,16,53,3510588,1300394,1152285,567156,88110,107849,167,552533,512053,298544,182050,101234,370483,206867,175628,3492688,1300394,1142376,565318,1153168,313430,253989,105633,1153168,313430
6,8,6125271,16,57,3962914,1379110,1164924,571784,93443,116232,182,624208,579944,317599,222177,108558,402031,233531,199405,3944533,1379110,1154315,569916,1465286,329599,306609,124973,1465286,329599
6,8,6125271,16,61,4346710,1451668,1107999,579533,99048,123967,200,699130,651034,340428,264990,116825,434140,260817,223798,4326866,1451540,1096681,577399,1774705,339471,358702,143992,1774705,339471
6,8,6125271,16,66,4502184,1489025,936829,570632,98531,120208,203,725726,677310,322987,276130,105683,449596,265654,228670,4481505,1488890,925257,566067,2051064,346343,402739,159971,2051064,346343
6,8,6125271,8,34,50897,29886,15328,6993,2347,2204,2,9705,8944,9705,1486,2010,8219,2010,1521,46832,27052,14044,6246,0,0,0,0,0,0
6,8,6125271,8,14,35748,18798,14149,5370,1744,1811,2,9293,8564,9293,1442,1925,7851,1925,1447,32311,16682,12927,4391,0,0,0,0,0,0
6,8,6125271,8,1,25576,12977,12215,3961,1503,1618,2,9068,8374,9068,1332,1864,7736,1864,1408,22448,11101,11032,3314,0,0,0,0,0,0
6,8,6125271,8,0,22097,10573,11349,3690,1458,1533,2,9053,8410,9053,1351,1819,7702,1819,1390,19228,8844,10185,3099,0,0,0,0,0,0
6,8,6125271,8,0,20375,9722,10320,3350,1400,1491,1,9590,8922,9590,1424,1841,8166,1841,1404,17527,7946,9222,2784,0,0,0,0,0,0
6,8,6125271,8,0,27076,14493,10189,3206,1862,1939,1,10850,10034,10850,1521,2247,9329,2247,1710,24286,12659,9108,2674,0,0,0,0,0,0
6,8,6125271,8,3,594118,191091,488015,124647,20305,27542,43,104842,98399,104842,30988,31227,73854,31227,27799,589829,189518,485848,124362,0,0,0,0,0,0
6,8,6125271,7,4,811256,233682,663925,148096,25418,37365,57,141209,132143,141209,47824,42989,93385,42989,38250,806473,232551,661370,147624,0,0,0,0,0,0
6,8,6125271,7,6,888141,248746,724748,156461,27706,41415,67,155097,144991,155097,53390,47892,101707,47892,42605,883002,247267,722025,155871,0,0,0,0,0,0
6,8,6125271,7,6,1003312,267553,818341,163270,30215,46054,81,177734,166327,177734,64666,68663,113068,68663,62215,997564,265262,815244,162337,0,0,0,0,0,0
6,8,6125271,7,8,1065220,282644,863695,171674,31496,48370,87,189464,177389,189464,70024,79852,119440,79852,72793,1057558,279627,860375,170389,0,0,0,0,0,0
6,8,6125271,7,8,1169621,298612,952563,182059,33222,51188,94,203934,191168,203934,77881,90469,126053,90469,82922,1159147,295655,948949,180731,0,0,0,0,0,0
6,8,6125271,7,8,1208042,307753,988899,185145,32960,51824,102,208884,196011,208884,83648,94375,125236,94375,86740,1194937,302390,985169,183598,0,0,0,0,0,0
6,8,6125271,7,168,748669,252232,605944,161027,22350,29181,71,132301,124202,132301,38364,69764,93937,69764,64559,736475,246148,603070,159641,0,0,0,0,0,0
6,8,6125271,6,223,582652,221012,472435,149270,17115,20476,61,103973,98180,103973,25763,59939,78210,59939,55879,570259,214638,469768,148376,0,0,0,0,0,0
6,8,6125271,6,234,844425,295053,659771,173737,25332,30919,69,163475,153914,163475,48754,73839,114721,73839,68532,830905,289039,656580,172731,0,0,0,0,0,0
6,8,6125271,6,240,1483397,522407,955320,207927,39808,45186,95,207480,195374,207480,75900,76316,131580,76316,70291,1467744,516255,951328,206103,0,0,0,0,0,0
6,8,6125271,6,295,1894049,669093,1124799,214504,45827,55520,121,250456,236143,250456,107189,84090,143267,84090,77371,1858192,654546,1120182,213003,0,0,0,0,0,0
6,8,6125271,6,307,2071956,693846,1237150,210904,49365,61738,150,292471,276191,292471,139771,92494,152700,92494,85125,2035703,676807,1232230,209127,0,0,0,0,0,0
6,8,6125271,6,618,2396589,730899,1510912,218296,55633,77084,167,347853,328984,347853,181816,103169,166037,103169,95071,2361899,713987,1505668,216385,0,0,0,0,0,0
6,8,6125271,6,652,2568941,754064,1658443,223975,60881,85342,176,372791,352772,372791,199803,109683,172988,109683,101195,2534146,739152,1653014,221789,0,0,0,0,0,0
6,8,6125271,5,648,2762585,784511,1801902,231196,65408,94581,182,400709,378775,400709,214878,122456,185831,122456,112591,2727514,768859,1796147,228812,0,0,0,0,0,0
6,8,6125271,5,696,7199411,3501017,2105183,481603,168042,196938,231,1264823,1217642,622849,277689,168972,987134,312607,279964,7147433,3484028,2094885,477804,2475252,2020954,641974,143635,2475252,2020954
6,8,6125271,5,746,11534757,5173172,1927295,637393,242559,257649,248,2180034,2115233,770782,503428,185512,1676606,471329,423830,11458446,5154334,1913928,634001,5866341,3175790,1409252,285817,5866341,3175790
6,8,6125271,5,721,14813375,5969512,1822199,710359,271421,286400,237,2841689,2766814,819820,753335,184970,2088354,568828,512840,14732528,5955161,1806890,703742,8819239,3829753,2021869,383858,8819239,3829753
6,8,6125271,5,731,14825903,6156740,1656566,736701,273749,286651,210,2832255,2758654,805358,710325,173540,2121930,558268,502360,14737402,6141475,1641258,728814,8831863,3833235,2026897,384728,8831863,3833235
6,8,6125271,5,4475,16533102,6519619,1702712,792635,292828,300031,217,3053527,2974044,845555,821676,172069,2231851,583671,523789,16439807,6502505,1686173,785799,10111946,4201790,2207972,411602,10111946,4201790
6,8,6125271,5,5730,18147423,6944525,1766794,809981,316759,324971,252,3182926,3098171,890879,888676,175026,2294250,600047,537151,18050072,6925110,1749150,803573,11419017,4609850,2292047,425021,11419017,4609850
6,8,6125271,4,6530,19731451,7283054,1896086,832366,340404,348305,283,3297408,3209212,934719,956440,175842,2340968,611300,546997,19631325,7261703,1877290,826041,12740597,4917316,2362689,435458,12740597,4917316
6,8,6125271,4,7220,16444336,6595348,1525360,595010,247487,250523,244,2479854,2416886,686567,628089,124081,1851765,426331,383652,16359821,6576961,1510661,588829,11448013,4836442,1793287,302250,11448013,4836442
6,8,6125271,4,7723,12779430,5341179,1389192,433026,178524,186240,201,1815682,1767032,502441,461961,92989,1353721,354444,323418,12717750,5333201,1377046,429974,9285017,4279364,1313241,261455,9285017,4279364
6,8,6125271,4,8285,10878750,4051594,1405071,357888,156673,169089,206,1541936,1497310,446947,497764,83846,1044172,391925,364435,10837233,4046424,1393629,354507,7906650,3165057,1094989,308079,7906650,3165057
6,8,6125271,4,9103,12817879,4159460,1507297,345536,171680,181679,227,1955199,1903069,439927,699086,83995,1256113,532806,499920,12778614,4154664,1494115,340886,9821424,3410486,1515272,448811,9821424,3410486
6,8,6125271,4,5665,12857051,3922951,1280552,305761,165327,172805,225,2102750,2049883,375290,806529,80152,1296221,631843,596911,12814951,3903786,1266971,301247,10347571,3283221,1727460,551691,10347571,3283221
6,8,6125271,4,4598,13168579,3811771,1124751,276682,158130,158105,210,2298687,2244471,322073,919110,77014,1379577,720316,683020,13123074,3792222,1110436,272884,10894119,3211119,1976614,643302,10894119,3211119
6,8,6125271,3,4013,13047463,3638217,922966,253746,144159,141933,180,2455576,2399342,275539,1042635,72778,1412941,790942,751137,12998968,3621462,908434,249498,11015359,3043548,2180037,718164,11015359,3043548
6,8,6125271,3,3844,13185346,3489758,885581,245361,147552,139140,175,2626470,2567937,256127,1190460,69229,1436010,856374,814372,13133641,3469048,870587,241778,11204507,2906056,2370343,787145,11204507,2906056
